id,orgid,incidentid,alertid,timestamp,detectorid,alerttitle,category,mitretechniques,incidentgrade,actiongrouped,actiongranular,entitytype,evidencerole,deviceid,sha256,ipaddress,url,accountsid,accountupn,accountobjectid,accountname,devicename,networkmessageid,emailclusterid,registrykey,registryvaluename,registryvaluedata,applicationid,applicationname,oauthapplicationid,threatfamily,filename,folderpath,resourceidname,resourcetype,roles,osfamily,osversion,antispamdirection,suspicionlevel,lastverdict,countrycode,state,city
438086668004,12,195699,151466,2024-06-04 01:47:27+00:00,74,55,CommandAndControl,T1071;T1048,BenignPositive,,,Ip,Related,98799,,19,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
755914248834,1430,132751,1627764,2024-06-10 20:10:39+00:00,118,98,InitialAccess,,FalsePositive,,,User,Impacted,98799,,360606,160396,263685,553024,296867,260426,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1305670058256,11,436023,1039872,2024-06-17 00:19:04+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonSession,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1443109012924,116,508835,647127,2024-06-14 04:37:30+00:00,322,1710,Exfiltration,,,ContainAccount,update stsrefreshtokenvalidfrom timestamp.,User,Impacted,98799,,360606,160396,7481,10929,7469,7973,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
163208760955,3,106619,257836,2024-06-13 19:32:55+00:00,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,,360606,135,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
60129543702,834,50790,1188460,2024-06-09 20:18:45+00:00,100,77,InitialAccess,,TruePositive,,,User,Impacted,98799,,360606,160396,438389,658097,409311,443941,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
463856472937,83,134437,1123342,2024-06-04 23:34:19+00:00,60,1710,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,,360606,160396,441377,4683,425863,453297,153085,180009,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
34359740101,1295,65628,1422810,2024-06-17 03:43:32+00:00,5,1710,SuspiciousActivity,,TruePositive,,,User,Impacted,98799,,360606,160396,23610,40397,24174,26903,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
627065228516,59,320774,756711,2024-06-12 23:19:01+00:00,2,2,CommandAndControl,,BenignPositive,,,Machine,Impacted,32823,,360606,160396,441377,673934,425863,453297,51822,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630
816043788588,52,16386,671163,2024-06-11 12:48:41+00:00,215,88,CredentialAccess,T1110,BenignPositive,,,User,Impacted,98799,,360606,160396,441377,673934,425863,93,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
120259085092,61,22105,550706,2024-06-03 11:56:06+00:00,5,31,SuspiciousActivity,,BenignPositive,,,CloudApplication,Impacted,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,0,0,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1331439866594,559,161538,861075,2024-06-14 09:21:45+00:00,19,15,InitialAccess,,TruePositive,,,Ip,Related,98799,,1538,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,0,3,15
472446402925,181,226661,1673635,2024-06-14 16:29:58+00:00,311,1710,SuspiciousActivity,,BenignPositive,,,CloudApplication,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,848,1408,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1314259997836,46,494327,676507,2024-06-10 21:03:33+00:00,217,194,Execution,,TruePositive,,,Malware,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
489626273461,465,395263,890570,2024-06-07 05:52:44+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,User,Impacted,98799,,360606,160396,383993,649895,329546,439084,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1142461300904,11,407076,1058205,2024-06-05 09:15:02+00:00,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
979252544852,1006,579514,1609752,2024-06-14 05:49:34+00:00,322,1710,Exfiltration,,,ContainAccount,disable account.,User,Impacted,98799,,360606,160396,13288,22070,13628,14453,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
180388627593,16,187553,1601522,2024-06-08 14:37:21+00:00,24,963,Exfiltration,,BenignPositive,,,User,Impacted,98799,,360606,160396,0,0,0,0,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1236950584014,95,250401,902084,2024-06-06 17:34:21+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonRequest,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
807453855175,168,86001,561304,2024-06-06 02:43:32+00:00,9,373,Execution,,FalsePositive,,,User,Impacted,98799,,360606,160396,17896,30238,17925,19664,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1056561959422,9,258742,1575657,2024-06-06 20:00:21+00:00,31,1710,Malware,,FalsePositive,,,Machine,Impacted,157,,360606,160396,441377,673934,425863,453297,929,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630
1133871369797,136,135845,1310967,2024-06-10 22:47:58+00:00,7,6,InitialAccess,,FalsePositive,,,CloudLogonRequest,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
85899346919,56,530196,1527586,2024-06-08 15:59:05+00:00,33,22,InitialAccess,,BenignPositive,,,MailMessage,Related,98799,,360606,160396,441377,7436,425863,453297,153085,291073,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
188978564245,154,53568,1476430,2024-06-03 15:36:56+00:00,13,11,InitialAccess,T1566,BenignPositive,,,MailMessage,Related,98799,,360606,160396,441377,377577,425863,453297,153085,412922,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1245540517253,161,248557,1506754,2024-06-06 22:03:28+00:00,11,9,InitialAccess,T1566,BenignPositive,,,Mailbox,Impacted,98799,,360606,160396,259624,284519,240041,64762,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
446676598952,11,405086,953201,2024-06-05 02:23:23+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonSession,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1657857378748,793,47201,1389218,2024-06-09 17:40:08+00:00,5,1710,SuspiciousActivity,,FalsePositive,,,User,Impacted,98799,,360606,160396,418738,517916,413552,114412,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1683627180491,54,528738,1458428,2024-06-12 23:41:51+00:00,102,1710,Exfiltration,,BenignPositive,,,User,Impacted,98799,,360606,160396,3944,5373,3964,3951,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1236950585364,57,86850,1107346,2024-06-14 17:14:01+00:00,46,1710,Exfiltration,,BenignPositive,,,Machine,Impacted,98799,,360606,160396,441377,673934,425863,453297,3482,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
438086669343,46,352231,1103476,2024-06-07 05:20:56+00:00,322,1710,PrivilegeEscalation,T1548.003,BenignPositive,,,Machine,Impacted,32230,,360606,160396,441377,673934,425863,453297,49428,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,2,3,,Suspicious,Suspicious,242,1445,10630
730144445466,83,556181,1606163,2024-06-14 14:46:59+00:00,60,1710,Exfiltration,,BenignPositive,,,User,Impacted,98799,,360606,160396,10067,11253,10235,10980,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1657857379062,29,554986,1654530,2024-06-10 19:18:02+00:00,322,1455,CredentialAccess,,BenignPositive,,,User,Impacted,98799,,360606,160396,441377,673934,425863,15271,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
163208758607,617,121526,1549455,2024-06-07 13:42:20+00:00,196,172,SuspiciousActivity,,BenignPositive,,,Ip,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
704374636905,181,210299,1153458,2024-06-13 13:14:41+00:00,322,1710,PrivilegeEscalation,T1078,BenignPositive,,,User,Impacted,98799,,360606,160396,107796,184514,117353,113298,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1382979471618,52,179518,1711807,2024-05-28 21:29:01+00:00,99,1710,CommandAndControl,T1568;T1008,BenignPositive,,,Ip,Related,98799,,156781,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
773094114513,16,99584,456366,2024-06-14 14:35:26+00:00,6,5,InitialAccess,T1566,BenignPositive,,,Mailbox,Impacted,98799,,360606,160396,88403,162651,87022,95865,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
266287972641,11,237107,391305,2024-06-13 12:01:01+00:00,4,3,InitialAccess,,TruePositive,,,CloudLogonRequest,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
618475292891,502,11023,45575,2024-06-09 02:15:16+00:00,1,1,InitialAccess,T1566.002,TruePositive,,,MailMessage,Related,98799,,360606,160396,441377,82135,425863,453297,153085,55888,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,Malicious,242,1445,10630
412316863977,770,21697,359586,2024-06-07 03:21:18+00:00,1,1,InitialAccess,T1566.002,FalsePositive,,,User,Impacted,98799,,360606,160396,30512,31118,30214,33484,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1305670058254,11,435532,1033451,2024-06-15 15:37:12+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,Ip,Related,98799,,88065,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,8,6,3
979252546412,219,149963,797253,2024-06-06 19:49:52+00:00,285,1710,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,,360606,160396,441377,286900,425863,453297,153085,121012,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1666447314906,24,465593,1379403,2024-06-06 22:25:56+00:00,5,21,SuspiciousActivity,,BenignPositive,,,CloudApplication,Impacted,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,0,0,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
292057779980,12,195723,152103,2024-06-04 06:28:12+00:00,74,55,CommandAndControl,T1071;T1048,BenignPositive,,,Ip,Related,98799,,247,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
343597386086,48,202676,550879,2024-06-03 16:38:23+00:00,9,45,Execution,,BenignPositive,,,File,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,78986,117668,3586,,,5,66,,,,242,1445,10630
1202590843528,17,153193,49320,2024-06-04 20:23:03+00:00,20,872,Exfiltration,,FalsePositive,,,Machine,Impacted,98799,,360606,160396,441377,673934,425863,453297,1090,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1245540516162,11,431150,912533,2024-06-13 11:54:16+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,Ip,Related,98799,,6765,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,8,6,3
652835029590,317,511398,1533061,2024-06-06 18:15:58+00:00,33,22,InitialAccess,,BenignPositive,,,Mailbox,Impacted,98799,,360606,160396,392,274,386,422,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
695784704828,34,329344,691044,2024-06-04 14:59:13+00:00,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,,360606,104,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
944892805977,61,104469,559893,2024-06-05 13:36:02+00:00,5,31,SuspiciousActivity,,BenignPositive,,,Ip,Related,98799,,71,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630
498216206801,54,212712,354590,2024-06-04 13:46:34+00:00,156,1710,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,,360606,160396,441377,553409,425863,453297,153085,43698,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
70,668,221165,863848,2024-06-14 14:18:23+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonSession,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
575525618014,11,434430,825643,2024-06-14 13:28:28+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonRequest,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
635655163300,186,216571,1114916,2024-06-06 15:41:44+00:00,322,1710,Exfiltration,,FalsePositive,,,Ip,Related,98799,,10918,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1503238556332,8,40508,258460,2024-06-03 21:54:25+00:00,3,4,SuspiciousActivity,,TruePositive,,,Process,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,2,1048,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
532575948900,86,218057,272665,2024-06-12 10:12:24+00:00,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,,360606,105,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
2909,34,199960,627365,2024-06-14 20:31:00+00:00,3,4,SuspiciousActivity,,BenignPositive,,,Machine,Impacted,17924,,360606,160396,441377,673934,425863,453297,25793,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1657857376296,6,12089,723762,2024-06-09 04:11:54+00:00,3,4,SuspiciousActivity,,BenignPositive,,,Ip,Related,98799,,2728,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
936302871904,1006,286023,1119300,2024-06-12 09:23:01+00:00,322,1710,Exfiltration,,,ContainAccount,change user password.,User,Impacted,98799,,360606,160396,20097,33355,20248,22199,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
970662609203,11,434026,919432,2024-06-14 12:19:43+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,User,Impacted,98799,,360606,160396,210,293,202,235,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
240518169510,18,103604,1115028,2024-06-11 11:23:41+00:00,136,1710,Exfiltration,,FalsePositive,,,Machine,Impacted,98799,,360606,160396,441377,673934,425863,453297,38928,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
146028889785,145,175692,238405,2024-06-14 11:38:31+00:00,1,1,InitialAccess,T1566.002,BenignPositive,,,MailMessage,Related,98799,,360606,160396,441377,87924,425863,453297,153085,180081,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,Malicious,242,1445,10630
747324309891,298,25030,416600,2024-06-12 11:00:21+00:00,5,129,SuspiciousActivity,,BenignPositive,,,CloudApplication,Impacted,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,0,0,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
549755815618,189,16220,121534,2024-06-07 16:14:03+00:00,290,96,DefenseEvasion,T1562,FalsePositive,,,Machine,Impacted,94,,360606,160396,441377,673934,425863,453297,608,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1597727839147,307,384045,879810,2024-06-13 14:52:06+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonSession,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
223338300245,18,533722,338980,2024-06-05 21:11:19+00:00,9,1710,Execution,,FalsePositive,,,User,Impacted,98799,,360606,160396,4611,6339,4576,4878,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
841813590898,1430,52250,1035421,2024-06-14 22:56:49+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonSession,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1417339211243,454,562611,1083390,2024-06-13 05:32:28+00:00,31,488,Malware,,FalsePositive,,,Machine,Impacted,47449,,360606,160396,441377,673934,425863,453297,68359,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630
1460288884834,369,177829,825703,2024-06-11 00:30:43+00:00,19,15,InitialAccess,,FalsePositive,,,CloudLogonSession,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
850403527603,473,43417,1619365,2024-06-11 15:32:52+00:00,118,98,InitialAccess,,BenignPositive,,,User,Impacted,98799,,360606,160396,102442,102051,89698,43500,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
8589939729,222,35039,819705,2024-06-06 10:03:43+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonRequest,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1262720386666,7,34979,9982,2024-05-24 03:37:16+00:00,22,10,Impact,,FalsePositive,,,Ip,Related,98799,,1038,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
51539609306,167,64536,745682,2024-06-05 20:35:32+00:00,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,,360606,1284,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
498216207169,406,23364,51718,2024-05-21 13:00:08+00:00,224,203,Impact,,TruePositive,,,Ip,Related,98799,,528,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
51539607966,54,64634,38781,2024-06-03 12:57:38+00:00,132,1710,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,,360606,160396,441377,36754,425863,453297,153085,3492,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
798863917851,602,597090,1369067,2024-06-05 03:22:14+00:00,5,366,SuspiciousActivity,,,ContainAccount,update stsrefreshtokenvalidfrom timestamp.,User,Impacted,98799,,360606,160396,5528,7851,5542,5940,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1623497641542,136,509568,1288952,2024-06-06 19:01:31+00:00,0,0,InitialAccess,T1078;T1078.004,BenignPositive,,,Ip,Related,98799,,5604,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,13,231,315
481036338262,16,172932,1108349,2024-06-07 16:58:14+00:00,55,37,Exfiltration,,BenignPositive,,,User,Impacted,98799,,360606,160396,176295,256879,204196,179948,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
326417515645,16,53787,1108945,2024-06-04 04:24:07+00:00,55,150,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,,360606,160396,441377,478122,425863,453297,153085,471979,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1683627180050,1430,16759,1554575,2024-06-06 01:30:46+00:00,5,278,SuspiciousActivity,,FalsePositive,,,CloudApplication,Impacted,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,7,7,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
807453851801,11,403805,939085,2024-06-04 17:25:16+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonRequest,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1348619733148,13,12928,1130580,2024-06-12 08:58:46+00:00,34,1010,Exfiltration,,BenignPositive,,,Machine,Impacted,98799,,360606,160396,441377,673934,425863,453297,1113,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
841813593131,320,29092,273174,2024-06-06 09:23:57+00:00,2,2,CommandAndControl,,BenignPositive,,,Process,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,0,2,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1563368099473,3,269741,629199,2024-06-15 22:40:56+00:00,3,137,SuspiciousActivity,,BenignPositive,,,User,Impacted,98799,,360606,160396,39365,673934,425863,36461,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
352187321994,1430,146957,493268,2024-06-04 13:09:21+00:00,14,12,CredentialAccess,T1110;T1110.003;T1110.001,FalsePositive,,,User,Impacted,98799,,360606,160396,11613,18282,11599,12418,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
223338299792,79,41579,1084391,2024-06-08 04:43:43+00:00,56,40,CredentialAccess,T1003;T1012;T1552.002,FalsePositive,,,RegistryValue,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,0,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
197568496723,16,7952,1602053,2024-06-06 02:43:58+00:00,24,1710,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,,360606,160396,441377,35679,425863,453297,153085,329885,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
498216210014,457,441154,1245847,2024-06-11 01:55:43+00:00,7,6,InitialAccess,,TruePositive,,,Ip,Related,98799,,3706,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,1,0,0
369367189515,49,105457,702406,2024-06-12 14:51:19+00:00,2,2,CommandAndControl,,TruePositive,,,User,Impacted,98799,,360606,160396,38354,64122,36896,40825,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
850403524686,668,63145,403513,2024-06-11 15:02:19+00:00,4,3,InitialAccess,,FalsePositive,,,CloudLogonRequest,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
103079215288,11,411911,1045502,2024-06-06 23:03:28+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,User,Impacted,98799,,360606,160396,402097,489828,419452,343773,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1039382085934,11,431932,971912,2024-06-13 16:24:56+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonSession,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
472446407245,91,206980,113631,2024-06-11 06:13:27+00:00,322,1710,Exfiltration,,BenignPositive,,,User,Impacted,98799,,360606,160396,117857,181761,113386,111857,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
816043787316,764,94580,808072,2024-06-13 11:07:42+00:00,322,402,Discovery,T1087;T1069;T1482;T1087.002;T1069.002,FalsePositive,,,SecurityGroup,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Suspicious,5,66,,,,242,1445,10630
1116691498773,260,504874,1505461,2024-06-07 11:53:00+00:00,33,22,InitialAccess,,BenignPositive,,,Mailbox,Impacted,98799,,360606,160396,8,15,6,8,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1434519081235,285,251910,662093,2024-06-12 15:12:17+00:00,241,224,InitialAccess,,BenignPositive,,,Mailbox,Impacted,98799,,360606,160396,6637,5621,6624,7131,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1503238556117,132,74301,238985,2024-06-06 21:20:57+00:00,1,1,InitialAccess,T1566.002,BenignPositive,,,MailCluster,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,1876784526.0,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630
1133871368769,708,54358,115447,2024-06-11 22:18:20+00:00,28,19,InitialAccess,T1566,FalsePositive,,,MailMessage,Related,98799,,360606,160396,441377,87358,425863,453297,153085,73517,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,NoThreatsFound,242,1445,10630
953482742287,40,178884,238926,2024-06-13 11:08:51+00:00,10,8,InitialAccess,T1566.001,BenignPositive,,,MailCluster,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,3828871897.0,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630
1365799604798,412,60366,558447,2024-06-05 01:10:04+00:00,9,245,Execution,,FalsePositive,,,User,Impacted,98799,,360606,160396,302,411,293,328,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1005022351133,762,153054,50476,2024-06-11 23:39:42+00:00,47,30,InitialAccess,T1566.002,TruePositive,,,User,Impacted,98799,,360606,160396,12228,19677,12238,13212,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
